base_word,base_context,base_start_year,base_end_year,synthetic_word
online,"You can use it to figure out what to buy, make purchases, and even pay your bills online",1918,,onlineate
online,"You can use it to figure out what to buy, make purchases, and even pay your bills online",1918,,onlineful
online,"You can use it to figure out what to buy, make purchases, and even pay your bills online",1918,,onlineise
online,"You can use it to figure out what to buy, make purchases, and even pay your bills online",1918,,onlineical
online,The steam indicates that the electrical system in the turbine building is being prepared to come online,1918,,onlineing
online,The steam indicates that the electrical system in the turbine building is being prepared to come online,1918,,onlineed
online,The steam indicates that the electrical system in the turbine building is being prepared to come online,1918,,onlineable
online,The steam indicates that the electrical system in the turbine building is being prepared to come online,1918,,onlineless
online,The steam indicates that the electrical system in the turbine building is being prepared to come online,1918,,onlinelike
online,The steam indicates that the electrical system in the turbine building is being prepared to come online,1918,,onlineize
online,The steam indicates that the electrical system in the turbine building is being prepared to come online,1918,,onlineal
online,The steam indicates that the electrical system in the turbine building is being prepared to come online,1918,,onlineic
online,The steam indicates that the electrical system in the turbine building is being prepared to come online,1918,,onlineest
online,The steam indicates that the electrical system in the turbine building is being prepared to come online,1918,,onlineity
website,"Such is the Netflix way: if you want a recap, feel free to dip back into the previous series, still there in its entirety on their website",1993,,websiteic
website,"Such is the Netflix way: if you want a recap, feel free to dip back into the previous series, still there in its entirety on their website",1993,,unwebsite
website,"Such is the Netflix way: if you want a recap, feel free to dip back into the previous series, still there in its entirety on their website",1993,,nanowebsite
website,"Such is the Netflix way: if you want a recap, feel free to dip back into the previous series, still there in its entirety on their website",1993,,websiteed
website,"Such is the Netflix way: if you want a recap, feel free to dip back into the previous series, still there in its entirety on their website",1993,,websiteing
website,"Such is the Netflix way: if you want a recap, feel free to dip back into the previous series, still there in its entirety on their website",1993,,websitely
website,"Such is the Netflix way: if you want a recap, feel free to dip back into the previous series, still there in its entirety on their website",1993,,rewebsite
website,"Such is the Netflix way: if you want a recap, feel free to dip back into the previous series, still there in its entirety on their website",1993,,nonwebsite
website,"Such is the Netflix way: if you want a recap, feel free to dip back into the previous series, still there in its entirety on their website",1993,,websiteness
website,"Such is the Netflix way: if you want a recap, feel free to dip back into the previous series, still there in its entirety on their website",1993,,websiteable
access,The Head is forever seeking new sources of inspiration. They are often not easy to access,1953,,accessness
access,The Head is forever seeking new sources of inspiration. They are often not easy to access,1953,,unaccist
access,The Head is forever seeking new sources of inspiration. They are often not easy to access,1953,,disaccer
access,The Head is forever seeking new sources of inspiration. They are often not easy to access,1953,,overaccless
access,The Head is forever seeking new sources of inspiration. They are often not easy to access,1953,,unaccess
access,The Head is forever seeking new sources of inspiration. They are often not easy to access,1953,,heteroaccer
access,The Head is forever seeking new sources of inspiration. They are often not easy to access,1953,,accessize
access,The Head is forever seeking new sources of inspiration. They are often not easy to access,1953,,accessal
access,The Head is forever seeking new sources of inspiration. They are often not easy to access,1953,,deaccess
access,The Head is forever seeking new sources of inspiration. They are often not easy to access,1953,,microaccess
access,The University of California at Berkeley..announces the hours during which its business office ‘may be accessed,1953,,accessly
access,The University of California at Berkeley..announces the hours during which its business office ‘may be accessed,1953,,accesslike
access,The University of California at Berkeley..announces the hours during which its business office ‘may be accessed,1953,,microaccly
access,The University of California at Berkeley..announces the hours during which its business office ‘may be accessed,1953,,unaccess
access,The University of California at Berkeley..announces the hours during which its business office ‘may be accessed,1953,,neoaccal
access,The University of California at Berkeley..announces the hours during which its business office ‘may be accessed,1953,,overaccess
access,The University of California at Berkeley..announces the hours during which its business office ‘may be accessed,1953,,preaccess
access,The University of California at Berkeley..announces the hours during which its business office ‘may be accessed,1953,,misaccess
access,The University of California at Berkeley..announces the hours during which its business office ‘may be accessed,1953,,microaccess
access,The University of California at Berkeley..announces the hours during which its business office ‘may be accessed,1953,,nonaccing
ecosystem,"In the Office division.., compensation is now directly linked to title so employees know roughly where every colleague stands in the ecosystem",1935,,ecosystemize
ecosystem,"In the Office division.., compensation is now directly linked to title so employees know roughly where every colleague stands in the ecosystem",1935,,ecosystemed
ecosystem,"In the Office division.., compensation is now directly linked to title so employees know roughly where every colleague stands in the ecosystem",1935,,ecosystemoid
ecosystem,"In the Office division.., compensation is now directly linked to title so employees know roughly where every colleague stands in the ecosystem",1935,,ecosysteming
ecosystem,"In the Office division.., compensation is now directly linked to title so employees know roughly where every colleague stands in the ecosystem",1935,,ecosystemly
ecosystem,"In the Office division.., compensation is now directly linked to title so employees know roughly where every colleague stands in the ecosystem",1935,,ecosystemable
