text,target_word,year,entry_start_year,rank,top_10_words
"With the introduction of the SU (2) iso-spin symmetry, the proton and neutron can be regarded as two states of a ‘ nucleon",nucleon,1939,1923.0,62,fundamental|spin|gauge|boson|charmed|spins|quark|hydrogen|neutronium|single
The rules of translation which make up the grammar can all be subsumed under the formula ‘replace x by y under condition z’... A set of rules yielding representations of a particular type is called a linguistic level,level,1935,1340.0,62,theory|system|grammar|form|rule|structure|representation|paradigm|or|analysis
"Overhead there was the unmistakable clatter of a helicopter, then another. Somebody fired a green",green,1936,,62,shot|rocket|flare|gun|rifle|warning|pistol|machine|shotgun|few
He had been using that moving water belt beyond the harbour as a bird uses a thermal,thermal,1933,1933.0,63,perch|nest|tree|reed|wind|rock|stick|pond|wing|chimney
My editor in New York..began writing ‘Ms.’ on her letters to me..and the office was full of The Movement,movement,1966,1393.0,63,new|feminine|ladies|times|women|village|washington|pill|ms|second
A Liberal Democrat stunned his fellow peers when he dismissed a landmark report on the future of the historic environment as ‘a load of pants,pants,1994,1835.0,63,old|cobblers|rubbish|tosh|bollocks|crap|twaddle|nonsense|sh|waffle
"[They] have great hopes for the..hip-hop EP..consisting of ‘Anyone’, ‘The Dark’ and 2 raps",rap,1979,1330.0,63,more|other|new|others|unreleased|as|remixes|bonus|further|tracks
"Individual units of data (ie, binary numbers) are stored in the computer's memory in long lists called vectors",vector,1961,1704.0,63,arrays|registers|words|records|files|binary|data|memory|bytes|a
"We're soon pulling up behind a bright and extremely tasty Ford Focus. Great bodykit, especially the Impreza-like fogs",fog,1974,1544.0,64,rear|front|wing|bonnet|side|roof|spoiler|boot|arches|tail
We have performed a decimal sort by a combination of binary sorts with a total of 4.2 tape passes,pass,1946,1555.0,65,passes|operations|reads|changes|cycles|switches|swaps|i|read|moves
"Many of the blades are joined to luxurious hilts of a different provenance, which may have been antique at the time of the marriage",marriage,1959,1300.0,65,blade|blades|original|sword|manufacture|discovery|viking|acquisition|making|find
A distinctive large family of single-stranded RNA viruses is called Retroviridae: the RNA of these viruses is positive,positive,1975,1385.0,65,reverse|converted|transcribed|used|called|the|a|copied|incorporated|complementary
Alec said if music wasn't good enough to listen to without talking it wasn't worth putting on the player,player,1948,,65,radio|record|album|show|air|stereo|stage|cd|site|internet
Freddie Hubbard was warm and gracious and comical and a total gas,gas,1957,1662.0,65,gentleman|joy|professional|pro|delight|pleasure|sweetheart|genius|musician|original
In this layback crack the runners must be placed while climbing; take large nuts and friends,friend,1982,,65,cams|hexes|a|small|friends|long|place|wires|big|slings
Tom..sent [the sheepdog] Sapper to the flank [of the mob] and to turn the lead,lead,1933,1300.0,66,mob|flank|crowd|heads|men|whole|right|head|sheep|left
"The long-legged spider crabs..often plant seaweeds, sponges, and zoöphytes on their carapace and limbs, so that their real nature is disguised... This kind of association is called masking",masking,1933,1579.0,66,camouflage|commensalism|mimicry|a|symbiosis|the|camouflaging|cryptic|by|an
At 9.15 the workers had been down nearly forty minutes and still ‘no joy,joy,1945,1225.0,67,word|sign|one|news|light|lights|end|signs|orders|movement
Going home..to celebrate a thumping 7-1 win over Burnley with little more than fish and chips eaten from the paper and a couple of pints of light,light,1953,,67,beer|lager|ale|bitter|guinness|the|stella|mild|warm|fosters
"The juvenile rat tried to play with the helpless little rodent blobs,..trying to wrestle with them just as it would with a peer",peer,1940,1300.0,67,toy|real|rat|ball|normal|mouse|fellow|sibling|cat|furry
"The National Weather Service issued tornado warnings in counties across Missouri throughout the day, but there were no immediate reports of confirmed sightings or touchdowns",touchdown,1958,1856.0,67,damage|injuries|significant|any|major|serious|severe|casualties|damages|reports
"The infrastructure is still in place, future-proofed and ready to rock",rock,1966,,67,go|be|support|grow|use|meet|take|scale|roll|connect
"TI has come up with a paired minifloppy disc unit, that carries 1.2MB of data on double-sided, double-density diskettes",diskette,1973,1973.0,68,discs|disks|media|floppy|floppies|magnetic|cartridges|mini|diskettes|plastic
"Place a heaped teaspoon of stuffing in the centre of a circle [of pasta dough] , then gather the edge up over the filling... The dough..will stick together where it is pressed, which makes the purses",purse,1942,,68,shape|dumpling|parcels|little|ravioli|dumplings|parcel|finished|filling|edges
"Each night after a preview, Mr. Grosbard would meet with the actors, evaluating their performances and giving them notes",note,1967,,68,notes|suggestions|pointers|advice|direction|feedback|his|tips|a|specific
The new Sony 70 portable AC/DC cassette-corder with back-space review,review,1969,1441.0,68,and|feature|is|function|facility|capability|record|was|has|control
"She said you were a very sick person, mentally speaking. She said you ought to be locked up in the bin",bin,1938,,68,asylum|hospital|insane|mental|state|loony|madhouse|county|institution|mad
The hottest salesman who ever turned a looker into an up,up,1942,1536.0,69,order|owner|actual|earner|eager|investor|object|easy|overnight|out
"Though in America they would have been strikingly diverse, in Israel, by virtue of being Americans, they were practically clones",clone,1977,1903.0,69,indistinguishable|identical|all|the|interchangeable|a|clones|uniform|of|one
"There was a snow squall the first night, and next morning it came off cold—one above",above,1944,,69,of|degree|hundred|could|might|or|would|felt|more|man
I didn't realise this would get in the papers. It could cost me my job. I'm on the sick,sick,1976,,70,verge|board|edge|brink|council|road|phone|front|dole|wrong
It seems impossible to establish scientifically any final conclusion concerning the relation between monopoly and innovation,innovation,1939,1548.0,70,the|economic|unemployment|competition|high|capitalism|poverty|price|crime|prices
"The OMHA refused to certify Gail Cummings, now 12, as a player after she had played four games with the atom",atom,1959,,70,toronto|boys|north|oakville|st|don|mississauga|london|burlington|team
"The [boat's] motor was finicky; tying off the cord had precipitated a coughing fit in the carburetor, followed by a stall",stall,1959,,70,long|few|series|sputtering|brief|sputter|loud|short|prolonged|sudden
"Donald, you really are the absolute end",end,1938,,70,best|worst|greatest|most|epitome|worse|perfect|fucking|shit|master
Files stored on a disk are located by means of a directory set up on a particular grouping of tracks,track,1947,1470.0,71,disks|the|disk|files|sectors|tracks|blocks|storage|data|bytes
"The principle of universal lawfulness does not assert that facts are determined by laws, but in accordance with laws, or simply lawfully",lawfully,1959,1380.0,71,that|in|by|according|with|as|lawfulness|put|and|on
I'm like one of those American comic-book guys. Spiderman and all them. It changed my molecular make-up. Gave me superpowers,superpower,1945,1849.0,71,a|superpowers|super|powers|the|this|strength|an|new|more
‘How does it feel..to be back in the bosom of your family?’ Judy said sharply: ‘I'm not in the mood for sick,sick,1959,,71,jokes|this|your|a|any|family|it|that|questions|being
I understood why the commotion; she's what you would call a very attractive package,package,1931,1510.0,71,woman|young|lady|girl|female|blonde|and|person|women|individual
One of these platinum blondes with blue eyes. And is she built,built,1933,1500.0,71,ever|a|not|hot|gorgeous|beautiful|really|pretty|wearing|the
"They [ sc. factories] must be..near some other industry providing supplies or markets (i.e., ‘ linked",linked,1942,1450.0,72,near|clustering|locational|agro|tying|industrial|neighbours|nearby|captive|close
"When entering, the zone is pushed onto a stack; when leaving, it's popped",pop,1962,1390.0,72,popped|pushed|removed|returned|taken|released|pulled|destroyed|moved|deleted
The electrons and positrons travelled in opposite directions in the beam pipe through hundreds of brown and white bending magnets (dipoles) and blue focusing magnets ( quadrupoles,quadrupole,1954,1921.0,72,quadruplets|quadrupoles|quadruples|lenses|focussing|quarterly|sector|sextupoles|restorations|quadruple
No intellect..could stand the strain of being joined with pure Chaos,chaos,1983,1425.0,72,spirit|intellect|love|consciousness|intelligence|energy|evil|thought|light|mind
President Turner had been in touch with the other Nato head of state and their forces had gone on yellow,yellow,1940,,72,high|alert|the|to|standby|full|a|red|heightened|stand
West started with a heart to queen and ace and Mossop immediately led a club towards table,table,1959,,72,the|his|a|dummy|west|it|her|game|an|what
