target_word,category,year,context_level,text,prefix,suffix,rank,target_nll,correct@10,correct@20,correct@50,correct@100,top_10_words,top_10_nlls,wl,tier,strategy,seed_word,family,hit,attested,cued
snowome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,snowome,floor,transparent_stem,endocrine,body_ome,False,False,False
snowome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,snowome,floor,transparent_stem,endocrine,body_ome,False,False,False
snowome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,snowome,floor,transparent_stem,endocrine,body_ome,False,False,False
woodome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,woodome,floor,transparent_stem,endocrine,body_ome,False,False,False
woodome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,woodome,floor,transparent_stem,endocrine,body_ome,False,False,False
woodome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,woodome,floor,transparent_stem,endocrine,body_ome,False,False,False
housome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,housome,floor,transparent_stem,endocrine,body_ome,False,False,False
housome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,housome,floor,transparent_stem,endocrine,body_ome,False,False,False
housome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,housome,floor,transparent_stem,endocrine,body_ome,False,False,False
genone,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,genone,core,affix_swap,endocrine,body_ome,False,False,False
genone,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,genone,core,affix_swap,endocrine,body_ome,False,False,False
genone,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,genone,core,affix_swap,endocrine,body_ome,False,False,False
connectone,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,connectone,core,affix_swap,endocrine,body_ome,False,False,False
connectone,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,connectone,core,affix_swap,endocrine,body_ome,False,False,False
connectone,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,connectone,core,affix_swap,endocrine,body_ome,False,False,False
transcriptone,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,transcriptone,core,affix_swap,endocrine,body_ome,False,False,False
transcriptone,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,transcriptone,core,affix_swap,endocrine,body_ome,False,False,False
transcriptone,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,transcriptone,core,affix_swap,endocrine,body_ome,False,False,False
exonone,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,exonone,core,affix_swap,endocrine,body_ome,False,False,False
exonone,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,exonone,core,affix_swap,endocrine,body_ome,False,False,False
exonone,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,exonone,core,affix_swap,endocrine,body_ome,False,False,False
acetylone,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,acetylone,core,affix_swap,endocrine,body_ome,False,False,False
acetylone,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,acetylone,core,affix_swap,endocrine,body_ome,False,False,False
acetylone,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,acetylone,core,affix_swap,endocrine,body_ome,False,False,False
actinone,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,actinone,core,affix_swap,endocrine,body_ome,False,False,False
actinone,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,actinone,core,affix_swap,endocrine,body_ome,False,False,False
actinone,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,actinone,core,affix_swap,endocrine,body_ome,False,False,False
neutralome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,neutralome,floor,cross_family,endocrine,body_ome,False,False,False
neutralome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,neutralome,floor,cross_family,endocrine,body_ome,False,False,False
neutralome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,neutralome,floor,cross_family,endocrine,body_ome,False,False,False
partome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,partome,floor,cross_family,endocrine,body_ome,False,False,False
partome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,partome,floor,cross_family,endocrine,body_ome,False,False,False
partome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,partome,floor,cross_family,endocrine,body_ome,False,False,False
calome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,calome,floor,cross_family,endocrine,body_ome,False,False,False
calome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,calome,floor,cross_family,endocrine,body_ome,False,False,False
calome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,calome,floor,cross_family,endocrine,body_ome,False,False,False
magnetome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,magnetome,floor,cross_family,endocrine,body_ome,False,False,False
