model,kind_model,target,technical,neighbor,flag_kind,neighbor_year,dating,target_len,brown_freq,rank
talkie-web,leakage-rich,acid,False,acides,ORTHOGRAPHIC,,,4,13,2
talkie-web,leakage-rich,client,False,clientes,ORTHOGRAPHIC,,,6,15,69
talkie-web,leakage-rich,critical,False,criticks,ORTHOGRAPHIC,,,8,58,8
talkie-web,leakage-rich,duty,False,dut,ORTHOGRAPHIC,,,4,61,1
talkie-web,leakage-rich,equal,False,equall,ORTHOGRAPHIC,,,5,90,5
talkie-web,leakage-rich,game,False,gamefowl,ORTHOGRAPHIC,,,4,123,1
talkie-web,leakage-rich,latter,False,laste,ORTHOGRAPHIC,,,6,114,3
talkie-web,leakage-rich,latter,False,latters,ORTHOGRAPHIC,,,6,114,1
talkie-web,leakage-rich,manner,False,maner,ORTHOGRAPHIC,,,6,124,1
talkie-web,leakage-rich,pain,False,paines,ORTHOGRAPHIC,,,4,88,1
talkie-web,leakage-rich,return,False,returne,ORTHOGRAPHIC,,,6,180,22
talkie-web,leakage-rich,return,False,returnings,ORTHOGRAPHIC,,,6,180,9
talkie-web,leakage-rich,spirit,False,spiritâ,ORTHOGRAPHIC,,,6,182,1
talkie-web,leakage-rich,spirit,False,spirite,ORTHOGRAPHIC,,,6,182,1
talkie-web,leakage-rich,spirit,False,spiritre,ORTHOGRAPHIC,,,6,182,1
talkie-web,leakage-rich,spirit,False,spiritue,ORTHOGRAPHIC,,,6,182,1
talkie-web,leakage-rich,strength,False,strengthe,ORTHOGRAPHIC,,,8,137,1
talkie-web,leakage-rich,window,False,windowbox,ORTHOGRAPHIC,,,6,119,1
talkie-web,leakage-rich,writer,False,writere,ORTHOGRAPHIC,,,6,73,2
talkie-web,leakage-rich,direct,False,directe,ORTHOGRAPHIC,,,6,129,1
talkie-web,leakage-rich,exchange,False,exchangee,ORTHOGRAPHIC,,,8,70,1
talkie-web,leakage-rich,exchange,False,exchaunge,ORTHOGRAPHIC,,,8,70,1
talkie-web,leakage-rich,output,False,ouput,ORTHOGRAPHIC,,,6,35,1
talkie-web,leakage-rich,rest,False,reste,ORTHOGRAPHIC,,,4,163,33
talkie-web,leakage-rich,rest,False,reste,ORTHOGRAPHIC,,,4,163,1
talkie-web,leakage-rich,sea,False,seae,ORTHOGRAPHIC,,,3,95,1
talkie-web,leakage-rich,sort,False,sorte,ORTHOGRAPHIC,,,4,164,8
talkie-web,leakage-rich,well,False,wel,ORTHOGRAPHIC,,,4,897,1
talkie-web,leakage-rich,ago,False,agoe,ORTHOGRAPHIC,,,3,246,2
talkie-web,leakage-rich,arm,False,arme,ORTHOGRAPHIC,,,3,94,1
talkie-web,leakage-rich,army,False,armie,ORTHOGRAPHIC,,,4,132,3
talkie-web,leakage-rich,army,False,armye,ORTHOGRAPHIC,,,4,132,3
talkie-web,leakage-rich,army,False,armye,ORTHOGRAPHIC,,,4,132,1
talkie-web,leakage-rich,army,False,armie,ORTHOGRAPHIC,,,4,132,1
talkie-web,leakage-rich,army,False,armyes,ORTHOGRAPHIC,,,4,132,1
talkie-web,leakage-rich,college,False,collegia,ORTHOGRAPHIC,,,7,267,12
talkie-web,leakage-rich,forward,False,forwarde,ORTHOGRAPHIC,,,7,115,2
talkie-web,leakage-rich,horse,False,horsse,ORTHOGRAPHIC,,,5,117,1
talkie-web,leakage-rich,lay,False,layd,ORTHOGRAPHIC,,,3,139,1
talkie-web,leakage-rich,like,False,liketh,ORTHOGRAPHIC,,,4,1292,4
talkie-web,leakage-rich,like,False,lik,ORTHOGRAPHIC,,,4,1292,4
talkie-web,leakage-rich,like,False,likede,ORTHOGRAPHIC,,,4,1292,4
talkie-web,leakage-rich,like,False,likide,ORTHOGRAPHIC,,,4,1292,4
talkie-web,leakage-rich,nearly,False,nearlyday,ORTHOGRAPHIC,,,6,141,1
talkie-web,leakage-rich,path,False,pathnames,ORTHOGRAPHIC,,,4,44,7
talkie-web,leakage-rich,play,False,playe,ORTHOGRAPHIC,,,4,200,1
talkie-web,leakage-rich,police,False,policie,ORTHOGRAPHIC,,,6,155,-1
talkie-web,leakage-rich,skin,False,skinne,ORTHOGRAPHIC,,,4,47,16
talkie-web,leakage-rich,skin,False,skyn,ORTHOGRAPHIC,,,4,47,16
talkie-web,leakage-rich,station,False,stationand,ORTHOGRAPHIC,,,7,105,1
talkie-web,leakage-rich,throw,False,throweth,ORTHOGRAPHIC,,,5,42,59
talkie-web,leakage-rich,vary,False,fary,DERIVATIONAL,,undated,4,34,39
talkie-web,leakage-rich,wrong,False,wronge,ORTHOGRAPHIC,,,5,129,1
talkie-web,leakage-rich,wrong,False,wron,ORTHOGRAPHIC,,,5,129,1
talkie-web,leakage-rich,wrong,False,wrone,ORTHOGRAPHIC,,,5,129,1
talkie-web,leakage-rich,wrong,False,wrongh,ORTHOGRAPHIC,,,5,129,1
talkie-web,leakage-rich,wrong,False,wrang,ORTHOGRAPHIC,,,5,129,1
talkie-web,leakage-rich,wrong,False,wron,ORTHOGRAPHIC,,,5,129,1
talkie-web,leakage-rich,wrong,False,wronc,ORTHOGRAPHIC,,,5,129,1
talkie-web,leakage-rich,wrong,False,wron,ORTHOGRAPHIC,,,5,129,1
talkie-web,leakage-rich,wrong,False,wrongh,ORTHOGRAPHIC,,,5,129,1
talkie-web,leakage-rich,wrong,False,wrongh,ORTHOGRAPHIC,,,5,129,1
talkie-web,leakage-rich,absence,False,absencee,ORTHOGRAPHIC,,,7,53,1
talkie-web,leakage-rich,absence,False,absens,ORTHOGRAPHIC,,,7,53,1
talkie-web,leakage-rich,absence,False,absense,ORTHOGRAPHIC,,,7,53,1
talkie-web,leakage-rich,absence,False,absensse,ORTHOGRAPHIC,,,7,53,1
talkie-web,leakage-rich,absence,False,absenc,ORTHOGRAPHIC,,,7,53,1
talkie-web,leakage-rich,analyse,False,analysed,ORTHOGRAPHIC,,,7,0,-1
talkie-web,leakage-rich,attend,False,attende,ORTHOGRAPHIC,,,6,54,2
talkie-web,leakage-rich,back,False,backes,ORTHOGRAPHIC,,,4,966,1
talkie-web,leakage-rich,back,False,backe,ORTHOGRAPHIC,,,4,966,1
talkie-web,leakage-rich,command,False,commande,ORTHOGRAPHIC,,,7,72,1
talkie-web,leakage-rich,deny,False,denye,ORTHOGRAPHIC,,,4,47,-1
talkie-web,leakage-rich,glass,False,glas,ORTHOGRAPHIC,,,5,99,2
talkie-web,leakage-rich,north,False,northe,ORTHOGRAPHIC,,,5,206,3
talkie-web,leakage-rich,north,False,northe,ORTHOGRAPHIC,,,5,206,1
talkie-web,leakage-rich,north,False,northt,ORTHOGRAPHIC,,,5,206,1
talkie-web,leakage-rich,north,False,nort,ORTHOGRAPHIC,,,5,206,1
talkie-web,leakage-rich,north,False,nortt,ORTHOGRAPHIC,,,5,206,1
talkie-web,leakage-rich,north,False,northe,ORTHOGRAPHIC,,,5,206,1
talkie-web,leakage-rich,passage,False,passaging,INFLECTION,,,7,49,2
talkie-web,leakage-rich,press,False,presser,ORTHOGRAPHIC,,,5,127,1
talkie-web,leakage-rich,progress,False,progess,ORTHOGRAPHIC,,,8,120,1
talkie-web,leakage-rich,progress,False,progresse,ORTHOGRAPHIC,,,8,120,2
talkie-web,leakage-rich,progress,False,progrese,ORTHOGRAPHIC,,,8,120,2
talkie-web,leakage-rich,progress,False,progresse,ORTHOGRAPHIC,,,8,120,2
talkie-web,leakage-rich,reading,False,readinge,ORTHOGRAPHIC,,,7,141,1
talkie-web,leakage-rich,reading,False,readin,ORTHOGRAPHIC,,,7,141,1
talkie-web,leakage-rich,reduction,False,reductons,ORTHOGRAPHIC,,,9,42,2
talkie-web,leakage-rich,root,False,rootstocks,ORTHOGRAPHIC,,,4,30,1
talkie-web,leakage-rich,selection,False,selectionâ,ORTHOGRAPHIC,,,9,39,1
talkie-web,leakage-rich,south,False,soth,ORTHOGRAPHIC,,,5,240,1
talkie-web,leakage-rich,south,False,southe,ORTHOGRAPHIC,,,5,240,1
talkie-web,leakage-rich,stone,False,stocke,ORTHOGRAPHIC,,,5,58,1
talkie-web,leakage-rich,stone,False,ston,ORTHOGRAPHIC,,,5,58,1
talkie-web,leakage-rich,wind,False,winde,ORTHOGRAPHIC,,,4,63,3
talkie-web,leakage-rich,wind,False,winde,ORTHOGRAPHIC,,,4,63,1
talkie-web,leakage-rich,wind,False,winde,ORTHOGRAPHIC,,,4,63,3
talkie-web,leakage-rich,wind,False,wynd,ORTHOGRAPHIC,,,4,63,3
talkie-web,leakage-rich,wood,False,woode,ORTHOGRAPHIC,,,4,55,33
talkie-web,leakage-rich,aid,False,aider,ORTHOGRAPHIC,,,3,134,1
talkie-web,leakage-rich,best,False,beste,ORTHOGRAPHIC,,,4,351,6
talkie-web,leakage-rich,chain,False,chaine,ORTHOGRAPHIC,,,5,50,13
talkie-web,leakage-rich,corner,False,cornere,ORTHOGRAPHIC,,,6,115,1
talkie-web,leakage-rich,cost,False,coste,ORTHOGRAPHIC,,,4,229,6
talkie-web,leakage-rich,cry,False,crye,ORTHOGRAPHIC,,,3,48,4
talkie-web,leakage-rich,depth,False,depthe,ORTHOGRAPHIC,,,5,53,3
talkie-web,leakage-rich,depth,False,deepth,ORTHOGRAPHIC,,,5,53,2
talkie-web,leakage-rich,dream,False,dreame,ORTHOGRAPHIC,,,5,64,1
talkie-web,leakage-rich,dry,False,drye,ORTHOGRAPHIC,,,3,68,9
talkie-web,leakage-rich,dry,False,dryed,ORTHOGRAPHIC,,,3,68,9
talkie-web,leakage-rich,expense,False,expence,ORTHOGRAPHIC,,,7,50,1
talkie-web,leakage-rich,fibre,False,fibres,ORTHOGRAPHIC,,,5,0,8
talkie-web,leakage-rich,fibre,False,fibres,ORTHOGRAPHIC,,,5,0,2
talkie-web,leakage-rich,frame,False,framee,ORTHOGRAPHIC,,,5,74,1
talkie-web,leakage-rich,gift,False,giftes,ORTHOGRAPHIC,,,4,33,16
talkie-web,leakage-rich,higher,False,highers,ORTHOGRAPHIC,,,6,160,23
talkie-web,leakage-rich,inch,False,inche,ORTHOGRAPHIC,,,4,39,1
talkie-web,leakage-rich,inch,False,incho,ORTHOGRAPHIC,,,4,39,1
talkie-web,leakage-rich,inch,False,incht,ORTHOGRAPHIC,,,4,39,1
talkie-web,leakage-rich,left,False,lefte,ORTHOGRAPHIC,,,4,480,1
talkie-web,leakage-rich,left,False,lef,ORTHOGRAPHIC,,,4,480,1
talkie-web,leakage-rich,left,False,leftwing,ORTHOGRAPHIC,,,4,480,1
talkie-web,leakage-rich,mid,False,mids,ORTHOGRAPHIC,,,3,3,3
talkie-web,leakage-rich,mid,False,midrange,ORTHOGRAPHIC,,,3,3,3
talkie-web,leakage-rich,minimum,False,minimun,ORTHOGRAPHIC,,,7,68,1
talkie-web,leakage-rich,miss,False,misse,ORTHOGRAPHIC,,,4,253,44
talkie-web,leakage-rich,opposite,False,opposit,ORTHOGRAPHIC,,,8,81,7
talkie-web,leakage-rich,opposite,False,oposit,ORTHOGRAPHIC,,,8,81,7
talkie-web,leakage-rich,opposition,False,oppositionbut,ORTHOGRAPHIC,,,10,46,1
talkie-web,leakage-rich,pick,False,pickt,ORTHOGRAPHIC,,,4,55,2
talkie-web,leakage-rich,reply,False,replyd,ORTHOGRAPHIC,,,5,42,1
talkie-web,leakage-rich,seat,False,seate,ORTHOGRAPHIC,,,4,54,2
talkie-web,leakage-rich,seat,False,seate,ORTHOGRAPHIC,,,4,54,3
talkie-web,leakage-rich,session,False,sessione,ORTHOGRAPHIC,,,7,80,2
talkie-web,leakage-rich,session,False,sessiones,ORTHOGRAPHIC,,,7,80,2
talkie-web,leakage-rich,slow,False,slooow,ORTHOGRAPHIC,,,4,60,1
talkie-web,leakage-rich,spiritual,False,spiritualls,ORTHOGRAPHIC,,,9,64,9
talkie-web,leakage-rich,spiritual,False,spirituall,ORTHOGRAPHIC,,,9,64,9
talkie-web,leakage-rich,spring,False,springe,ORTHOGRAPHIC,,,6,127,1
talkie-web,leakage-rich,trade,False,traine,ORTHOGRAPHIC,,,5,143,2
talkie-web,leakage-rich,west,False,weste,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,weast,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,weste,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,westen,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,wast,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,weast,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,weste,ORTHOGRAPHIC,,,4,235,2
talkie-web,leakage-rich,west,False,weste,ORTHOGRAPHIC,,,4,235,10
talkie-web,leakage-rich,west,False,weste,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,weeste,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,westes,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,wast,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,weste,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,weast,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,wast,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,westt,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,west,False,wast,ORTHOGRAPHIC,,,4,235,1
talkie-web,leakage-rich,will,False,wyll,ORTHOGRAPHIC,,,4,2245,1
talkie-web,leakage-rich,academic,False,academico,ORTHOGRAPHIC,,,8,56,-1
talkie-web,leakage-rich,bill,False,bll,ORTHOGRAPHIC,,,4,143,1
talkie-web,leakage-rich,candidate,False,candidat,ORTHOGRAPHIC,,,9,34,1
talkie-web,leakage-rich,critic,False,criticks,ORTHOGRAPHIC,,,6,25,25
talkie-web,leakage-rich,cross,False,cros,ORTHOGRAPHIC,,,5,55,16
talkie-web,leakage-rich,custom,False,customes,ORTHOGRAPHIC,,,6,14,14
talkie-web,leakage-rich,discipline,False,disciplin,ORTHOGRAPHIC,,,10,27,1
talkie-web,leakage-rich,dominant,False,codominant,DERIVATIONAL,,undated,8,65,1
talkie-web,leakage-rich,east,False,easte,ORTHOGRAPHIC,,,4,183,1
talkie-web,leakage-rich,fee,False,fewe,ORTHOGRAPHIC,,,3,16,1
talkie-web,leakage-rich,fee,False,feee,ORTHOGRAPHIC,,,3,16,3
talkie-web,leakage-rich,fellow,False,fellowes,ORTHOGRAPHIC,,,6,63,3
talkie-web,leakage-rich,flat,False,flatte,ORTHOGRAPHIC,,,4,67,1
talkie-web,leakage-rich,focus,False,focis,ORTHOGRAPHIC,,,5,40,12
talkie-web,leakage-rich,focus,False,focas,ORTHOGRAPHIC,,,5,40,12
talkie-web,leakage-rich,govern,False,governe,ORTHOGRAPHIC,,,6,7,2
talkie-web,leakage-rich,govern,False,gouerne,ORTHOGRAPHIC,,,6,7,2
talkie-web,leakage-rich,grain,False,graine,ORTHOGRAPHIC,,,5,27,6
talkie-web,leakage-rich,grain,False,braine,DERIVATIONAL,,undated,5,27,12
talkie-web,leakage-rich,grain,False,grained,ORTHOGRAPHIC,,,5,27,1
talkie-web,leakage-rich,inner,False,inners,ORTHOGRAPHIC,,,5,55,1
talkie-web,leakage-rich,lady,False,ladye,ORTHOGRAPHIC,,,4,80,1
talkie-web,leakage-rich,lady,False,ladie,ORTHOGRAPHIC,,,4,80,1
talkie-web,leakage-rich,lip,False,lipp,ORTHOGRAPHIC,,,3,18,1
talkie-web,leakage-rich,lip,False,lippie,ORTHOGRAPHIC,,,3,18,1
talkie-web,leakage-rich,lip,False,lippedness,ORTHOGRAPHIC,,,3,18,1
talkie-web,leakage-rich,lip,False,lippedness,ORTHOGRAPHIC,,,3,18,1
talkie-web,leakage-rich,minor,False,minores,ORTHOGRAPHIC,,,5,58,1
talkie-web,leakage-rich,minor,False,minori,ORTHOGRAPHIC,,,5,58,1
talkie-web,leakage-rich,minor,False,minores,ORTHOGRAPHIC,,,5,58,2
talkie-web,leakage-rich,minority,False,minoritie,ORTHOGRAPHIC,,,8,20,1
talkie-web,leakage-rich,noise,False,noyse,ORTHOGRAPHIC,,,5,37,1
talkie-web,leakage-rich,noise,False,noize,ORTHOGRAPHIC,,,5,37,1
talkie-web,leakage-rich,obligation,False,obbligation,ORTHOGRAPHIC,,,10,16,1
talkie-web,leakage-rich,possession,False,posession,ORTHOGRAPHIC,,,10,21,1
talkie-web,leakage-rich,possession,False,possesion,ORTHOGRAPHIC,,,10,21,1
talkie-web,leakage-rich,possibly,False,possiblyes,ORTHOGRAPHIC,,,8,61,10
talkie-web,leakage-rich,priest,False,darlingest,DERIVATIONAL,,undated,6,16,1
talkie-web,leakage-rich,pursue,False,pursu,ORTHOGRAPHIC,,,6,20,11
talkie-web,leakage-rich,quarter,False,quater,ORTHOGRAPHIC,,,7,34,1
talkie-web,leakage-rich,quarter,False,quarterings,ORTHOGRAPHIC,,,7,34,31
talkie-web,leakage-rich,ray,False,rayes,ORTHOGRAPHIC,,,3,19,3
talkie-web,leakage-rich,ray,False,rayes,ORTHOGRAPHIC,,,3,19,24
talkie-web,leakage-rich,relief,False,releu,ORTHOGRAPHIC,,,6,66,10
talkie-web,leakage-rich,relief,False,relue,ORTHOGRAPHIC,,,6,66,10
talkie-web,leakage-rich,relief,False,reles,ORTHOGRAPHIC,,,6,66,10
talkie-web,leakage-rich,relief,False,relues,ORTHOGRAPHIC,,,6,66,10
talkie-web,leakage-rich,rest,False,reste,ORTHOGRAPHIC,,,4,163,23
talkie-web,leakage-rich,rest,False,reste,ORTHOGRAPHIC,,,4,163,-1
talkie-web,leakage-rich,rest,False,reste,ORTHOGRAPHIC,,,4,163,21
talkie-web,leakage-rich,servant,False,seruants,ORTHOGRAPHIC,,,7,19,4
talkie-web,leakage-rich,sheet,False,sheetes,ORTHOGRAPHIC,,,5,45,-1
talkie-web,leakage-rich,shoot,False,shotte,ORTHOGRAPHIC,,,5,27,40
talkie-web,leakage-rich,sight,False,sighte,ORTHOGRAPHIC,,,5,83,2
talkie-web,leakage-rich,sight,False,lighte,DERIVATIONAL,,undated,5,83,2
talkie-web,leakage-rich,soft,False,softe,ORTHOGRAPHIC,,,4,61,11
talkie-web,leakage-rich,soft,False,softs,ORTHOGRAPHIC,,,4,61,1
talkie-web,leakage-rich,spot,False,spotte,ORTHOGRAPHIC,,,4,57,2
talkie-web,leakage-rich,superior,False,superyor,ORTHOGRAPHIC,,,8,46,15
talkie-web,leakage-rich,superior,False,superyors,ORTHOGRAPHIC,,,8,46,15
talkie-web,leakage-rich,superior,False,superiours,ORTHOGRAPHIC,,,8,46,4
talkie-web,leakage-rich,train,False,traine,ORTHOGRAPHIC,,,5,82,-1
talkie-web,leakage-rich,unknown,False,unknowne,ORTHOGRAPHIC,,,7,47,1
talkie-web,leakage-rich,unknown,False,unkown,ORTHOGRAPHIC,,,7,47,1
talkie-web,leakage-rich,unknown,False,unknow,ORTHOGRAPHIC,,,7,47,1
talkie-web,leakage-rich,visual,False,visualizers,ORTHOGRAPHIC,,,6,40,5
talkie-web,leakage-rich,visual,False,visualists,ORTHOGRAPHIC,,,6,40,5
talkie-web,leakage-rich,visual,False,visualizations,ORTHOGRAPHIC,,,6,40,5
talkie-web,leakage-rich,wish,False,wisht,ORTHOGRAPHIC,,,4,110,2
talkie-web,leakage-rich,afford,False,affort,ORTHOGRAPHIC,,,6,40,1
talkie-web,leakage-rich,alcohol,False,alcool,ORTHOGRAPHIC,,,7,13,7
talkie-web,leakage-rich,alcohol,False,alcahol,ORTHOGRAPHIC,,,7,13,7
talkie-web,leakage-rich,alcohol,False,alchol,ORTHOGRAPHIC,,,7,13,7
talkie-web,leakage-rich,biological,False,biopharmaceuticals,DERIVATIONAL,,undated,10,20,79
talkie-web,leakage-rich,breath,False,breathis,ORTHOGRAPHIC,,,6,53,1
talkie-web,leakage-rich,bright,False,brightâ,ORTHOGRAPHIC,,,6,87,1
talkie-web,leakage-rich,bright,False,brightbut,ORTHOGRAPHIC,,,6,87,1
talkie-web,leakage-rich,coast,False,coastes,ORTHOGRAPHIC,,,5,61,1
talkie-web,leakage-rich,colonial,False,colonialistic,ORTHOGRAPHIC,,,8,21,5
talkie-web,leakage-rich,colony,False,colonia,ORTHOGRAPHIC,,,6,28,5
talkie-web,leakage-rich,count,False,counte,ORTHOGRAPHIC,,,5,49,5
talkie-web,leakage-rich,discrimination,False,discriminations,ORTHOGRAPHIC,,,14,23,1
talkie-web,leakage-rich,driver,False,driv,ORTHOGRAPHIC,,,6,49,2
talkie-web,leakage-rich,empirical,False,phenomenological,DERIVATIONAL,,undated,9,23,3
talkie-web,leakage-rich,essence,False,essense,ORTHOGRAPHIC,,,7,15,1
talkie-web,leakage-rich,fall,False,falle,ORTHOGRAPHIC,,,4,147,2
talkie-web,leakage-rich,host,False,rost,DERIVATIONAL,,undated,4,36,1
talkie-web,leakage-rich,host,False,hoste,ORTHOGRAPHIC,,,4,36,1
talkie-web,leakage-rich,identical,False,identicals,ORTHOGRAPHIC,,,9,31,9
talkie-web,leakage-rich,invest,False,comprest,DERIVATIONAL,,undated,6,3,-1
talkie-web,leakage-rich,joy,False,joyes,ORTHOGRAPHIC,,,3,40,2
talkie-web,leakage-rich,jump,False,jumpin,ORTHOGRAPHIC,,,4,24,-1
talkie-web,leakage-rich,mark,False,markes,ORTHOGRAPHIC,,,4,83,1
talkie-web,leakage-rich,mark,False,marksâ,ORTHOGRAPHIC,,,4,83,2
talkie-web,leakage-rich,meat,False,meate,ORTHOGRAPHIC,,,4,45,1
talkie-web,leakage-rich,meat,False,meates,ORTHOGRAPHIC,,,4,45,1
talkie-web,leakage-rich,mix,False,mixe,ORTHOGRAPHIC,,,3,13,3
talkie-web,leakage-rich,nucleus,False,nuclein,ORTHOGRAPHIC,,,7,11,1
talkie-web,leakage-rich,offence,False,offencethe,ORTHOGRAPHIC,,,7,0,1
talkie-web,leakage-rich,opening,False,opennings,ORTHOGRAPHIC,,,7,83,2
talkie-web,leakage-rich,opening,False,opeings,ORTHOGRAPHIC,,,7,83,2
talkie-web,leakage-rich,outer,False,outter,ORTHOGRAPHIC,,,5,31,1
talkie-web,leakage-rich,overcome,False,overcomb,ORTHOGRAPHIC,,,8,26,1
talkie-web,leakage-rich,overcome,False,overcomeand,ORTHOGRAPHIC,,,8,26,1
talkie-web,leakage-rich,overcome,False,overcomea,ORTHOGRAPHIC,,,8,26,1
talkie-web,leakage-rich,park,False,parke,ORTHOGRAPHIC,,,4,94,1
talkie-web,leakage-rich,park,False,parl,ORTHOGRAPHIC,,,4,94,1
talkie-web,leakage-rich,partial,False,partialis,ORTHOGRAPHIC,,,7,11,20
talkie-web,leakage-rich,passion,False,passione,ORTHOGRAPHIC,,,7,28,1
talkie-web,leakage-rich,photograph,False,lucigraph,DERIVATIONAL,,undated,10,18,51
talkie-web,leakage-rich,plastic,False,hysteretic,DERIVATIONAL,,undated,7,32,1
talkie-web,leakage-rich,plastic,False,elastoplastic,DERIVATIONAL,,undated,7,32,1
talkie-web,leakage-rich,pray,False,prayor,ORTHOGRAPHIC,,,4,12,1
talkie-web,leakage-rich,pray,False,prayâ,ORTHOGRAPHIC,,,4,12,1
talkie-web,leakage-rich,prison,False,prisoun,ORTHOGRAPHIC,,,6,42,1
talkie-web,leakage-rich,prison,False,prision,ORTHOGRAPHIC,,,6,42,1
talkie-web,leakage-rich,prison,False,prisyn,ORTHOGRAPHIC,,,6,42,1
talkie-web,leakage-rich,prison,False,prisun,ORTHOGRAPHIC,,,6,42,1
talkie-web,leakage-rich,prison,False,prisone,ORTHOGRAPHIC,,,6,42,1
talkie-web,leakage-rich,prisoner,False,prisonner,ORTHOGRAPHIC,,,8,7,1
talkie-web,leakage-rich,punishment,False,punisher,DERIVATIONAL,,undated,10,21,1
talkie-web,leakage-rich,round,False,rounde,ORTHOGRAPHIC,,,5,75,2
talkie-web,leakage-rich,round,False,rounde,ORTHOGRAPHIC,,,5,75,3
talkie-web,leakage-rich,round,False,roundes,ORTHOGRAPHIC,,,5,75,3
talkie-web,leakage-rich,run,False,runtime,ORTHOGRAPHIC,,,3,212,4
talkie-web,leakage-rich,shell,False,shelles,ORTHOGRAPHIC,,,5,22,18
talkie-web,leakage-rich,shell,False,sheale,ORTHOGRAPHIC,,,5,22,1
talkie-web,leakage-rich,shell,False,shelle,ORTHOGRAPHIC,,,5,22,1
talkie-web,leakage-rich,shell,False,sheell,ORTHOGRAPHIC,,,5,22,1
talkie-web,leakage-rich,shell,False,shele,ORTHOGRAPHIC,,,5,22,1
talkie-web,leakage-rich,shell,False,sheele,ORTHOGRAPHIC,,,5,22,1
talkie-web,leakage-rich,shell,False,sheal,ORTHOGRAPHIC,,,5,22,1
talkie-web,leakage-rich,shell,False,sheel,ORTHOGRAPHIC,,,5,22,1
talkie-web,leakage-rich,sound,False,sounde,ORTHOGRAPHIC,,,5,204,35
talkie-web,leakage-rich,spite,False,pite,DERIVATIONAL,,undated,5,56,-1
talkie-web,leakage-rich,sport,False,sporte,ORTHOGRAPHIC,,,5,17,1
talkie-web,leakage-rich,sport,False,sporte,ORTHOGRAPHIC,,,5,17,2
talkie-web,leakage-rich,sport,False,sportes,ORTHOGRAPHIC,,,5,17,49
talkie-web,leakage-rich,stare,False,smare,ORTHOGRAPHIC,,,5,14,24
talkie-web,leakage-rich,sustain,False,sustaine,ORTHOGRAPHIC,,,7,14,15
talkie-web,leakage-rich,telephone,False,telegraphone,DERIVATIONAL,,undated,9,76,1
talkie-web,leakage-rich,tongue,False,tounge,ORTHOGRAPHIC,,,6,35,1
talkie-web,leakage-rich,traffic,False,traffique,DERIVATIONAL,,undated,7,68,5
talkie-web,leakage-rich,traffic,False,traffick,ORTHOGRAPHIC,,,7,68,5
talkie-web,leakage-rich,traffic,False,traffike,ORTHOGRAPHIC,,,7,68,5
talkie-web,leakage-rich,tribe,False,traine,ORTHOGRAPHIC,,,5,4,1
talkie-web,leakage-rich,twelve,False,twelvo,ORTHOGRAPHIC,,,6,48,-1
talkie-web,leakage-rich,worse,False,worser,ORTHOGRAPHIC,,,5,50,1
talkie-web,leakage-rich,amend,False,amende,ORTHOGRAPHIC,,,5,2,1
talkie-web,leakage-rich,anterior,False,antero,ORTHOGRAPHIC,,,8,5,1
talkie-web,leakage-rich,arrow,False,arrowes,ORTHOGRAPHIC,,,5,14,1
talkie-web,leakage-rich,behalf,False,behalfe,ORTHOGRAPHIC,,,6,21,2
talkie-web,leakage-rich,behalf,False,behald,ORTHOGRAPHIC,,,6,21,2
talkie-web,leakage-rich,behalf,False,behal,ORTHOGRAPHIC,,,6,21,2
talkie-web,leakage-rich,behalf,False,behalfs,ORTHOGRAPHIC,,,6,21,1
talkie-web,leakage-rich,behalf,False,behalfe,ORTHOGRAPHIC,,,6,21,1
talkie-web,leakage-rich,bend,False,bende,ORTHOGRAPHIC,,,4,24,3
talkie-web,leakage-rich,bend,False,benden,ORTHOGRAPHIC,,,4,24,3
talkie-web,leakage-rich,breathe,False,breake,ORTHOGRAPHIC,,,7,7,-1
talkie-web,leakage-rich,close,False,clos,ORTHOGRAPHIC,,,5,234,4
talkie-web,leakage-rich,consensus,False,sensus,INFLECTION,,,9,7,25
talkie-web,leakage-rich,consensus,False,consensu,ORTHOGRAPHIC,,,9,7,25
talkie-web,leakage-rich,consensus,False,consentus,ORTHOGRAPHIC,,,9,7,25
talkie-web,leakage-rich,contradiction,False,contradictione,ORTHOGRAPHIC,,,13,13,1
talkie-web,leakage-rich,corn,False,corne,ORTHOGRAPHIC,,,4,34,15
talkie-web,leakage-rich,cotton,False,cotone,ORTHOGRAPHIC,,,6,38,15
